Solution_ID,Iteration,Reward,Method,Timestamp
1,1,761.836360666866,Random Search,2025-07-28_13-33-16
2,1,759.1114558084543,Random Search,2025-07-28_13-33-16
3,1,752.6708409051794,Random Search,2025-07-28_13-33-16
4,1,756.9693422666721,Random Search,2025-07-28_13-33-16
5,1,754.6020488257714,Random Search,2025-07-28_13-33-16
6,1,742.0415344961274,Random Search,2025-07-28_13-33-16
7,1,762.3996566458928,Random Search,2025-07-28_13-33-16
8,1,756.7434217694301,Random Search,2025-07-28_13-33-16
9,1,743.3463804150206,Random Search,2025-07-28_13-33-16
10,1,759.7498393055128,Random Search,2025-07-28_13-33-16
11,1,747.7819481196952,Random Search,2025-07-28_13-33-16
12,1,759.3193354297778,Random Search,2025-07-28_13-33-16
13,1,746.029614175107,Random Search,2025-07-28_13-33-16
14,1,749.994918012129,Random Search,2025-07-28_13-33-16
15,1,746.2484868389495,Random Search,2025-07-28_13-33-16
16,1,756.3571410141905,Random Search,2025-07-28_13-33-16
17,1,740.3209629005207,Random Search,2025-07-28_13-33-16
18,1,750.1261642379291,Random Search,2025-07-28_13-33-16
19,1,752.1802989695649,Random Search,2025-07-28_13-33-16
20,1,759.2004677400922,Random Search,2025-07-28_13-33-16
21,1,761.4137279933008,Random Search,2025-07-28_13-33-16
22,1,760.3272505128893,Random Search,2025-07-28_13-33-16
23,1,751.0535855048529,Random Search,2025-07-28_13-33-16
24,1,755.0632463583017,Random Search,2025-07-28_13-33-16
25,1,755.3065498533892,Random Search,2025-07-28_13-33-16
26,1,755.6736038944747,Random Search,2025-07-28_13-33-16
27,1,742.4231108093538,Random Search,2025-07-28_13-33-16
28,1,743.7632290181439,Random Search,2025-07-28_13-33-16
29,1,744.3150993893678,Random Search,2025-07-28_13-33-16
30,1,747.4018790389016,Random Search,2025-07-28_13-33-16
31,1,753.7594610160385,Random Search,2025-07-28_13-33-16
32,1,748.2691613861801,Random Search,2025-07-28_13-33-16
33,1,745.3993618381695,Random Search,2025-07-28_13-33-16
34,1,750.434203323579,Random Search,2025-07-28_13-33-16
35,1,750.0617528440266,Random Search,2025-07-28_13-33-16
36,1,761.5662363406265,Random Search,2025-07-28_13-33-16
37,1,744.855050255208,Random Search,2025-07-28_13-33-16
38,1,762.3509837894482,Random Search,2025-07-28_13-33-16
39,1,740.0006671756805,Random Search,2025-07-28_13-33-16
40,1,760.9663962472313,Random Search,2025-07-28_13-33-16
41,1,755.2696035250444,Random Search,2025-07-28_13-33-16
42,1,747.3719443541451,Random Search,2025-07-28_13-33-16
43,1,743.132140868479,Random Search,2025-07-28_13-33-16
44,1,754.2328887547877,Random Search,2025-07-28_13-33-16
45,1,751.7138359552023,Random Search,2025-07-28_13-33-16
46,1,739.8209350784294,Random Search,2025-07-28_13-33-16
47,1,741.9472456469624,Random Search,2025-07-28_13-33-16
48,1,753.6064567498812,Random Search,2025-07-28_13-33-16
49,1,749.717035630276,Random Search,2025-07-28_13-33-16
50,1,754.1090979107803,Random Search,2025-07-28_13-33-16
